"id";"reputation";"ex";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector"
"13491";"26";"0";"1";"5";"0,0000374945005479113";"7";"0,288109509152762";"0";"0,000244794250290666"
"13493";"51";"0";"3";"3";"0,000205041595953726";"7";"0,292183775786965";"303,945012099668";"0,0180282711337656"
"13495";"206";"0";"1";"15";"0,0000914828992084328";"7";"0,329624478442281";"6508,22472284202";"0,000956206778553878"
"13496";"1164";"1";"42";"33";"0,00111259112860494";"7";"0,34146575737201";"61396,4163454066";"0,0915483127008021"
"14499";"11";"0";"1";"2";"0,0000541225221327741";"7";"0,290143603133159";"0";"0,000244794250290666"
"14500";"172";"0";"9";"21";"0,000537980111110437";"7";"0,340778374233129";"38215,1404390806";"0,0464780887984864"
"14502";"16";"0";"1";"4";"0,0000395180153584541";"7";"0,290784201488266";"0";"0,000244794250290666"
"14503";"70";"0";"1";"6";"0,0000362568168593035";"7";"0,298197064989518";"0";"0,000244794250290666"
"14504";"53";"0";"3";"0";"0,000167407270623345";"0";"0";"0";"0,0236930799697685"
"14506";"40";"0";"2";"5";"0,000172999829405446";"7";"0,279723030922968";"1225,83559678228";"0,0103433403636551"
"14507";"76";"0";"3";"7";"0,000118739087579191";"7";"0,311132504813583";"17339,9251221386";"0,0177290244912682"
"14509";"146";"0";"1";"1";"0,0000906733548224785";"8";"0,273062447192565";"0";"0,00879035517649476"
"14513";"21";"0";"1";"4";"0,0000455387868945318";"7";"0,275688251260178";"5534,83333333333";"0,000550225502988196"
"14518";"18";"0";"1";"3";"0,0000434238702917287";"7";"0,291666666666667";"0";"0,000244794250290666"
"14521";"6";"0";"0";"3";"0,0000311204305365192";"8";"0,27958172812328";"0";"0"
"14524";"8";"0";"0";"2";"0,0000311204305365192";"7";"0,292482316170423";"0";"0"
"14527";"1";"0";"1";"3";"0,0000434238702917287";"7";"0,297972180325122";"0";"0,000244794250290666"
"14528";"101";"0";"1";"5";"0,0000374945005479113";"7";"0,311329014183155";"0";"0,000244794250290666"
"14531";"101";"0";"1";"0";"0,0000407974373250925";"0";"0";"0";"0,00024876236292351"
"14533";"111";"0";"2";"2";"0,0000583047206048205";"8";"0,272887729260993";"5,46725253239697";"0,000489588500581331"
"14536";"28";"0";"1";"1";"0,000124702559762709";"7";"0,273419473927088";"0";"0,0115732069544678"
"14538";"87";"0";"4";"9";"0,0000746732441442071";"7";"0,314490445859873";"22473,4110822714";"0,00177944158104743"
"14539";"43";"0";"1";"3";"0,0000434238702917287";"7";"0,301995753715499";"0";"0,000244794250290666"
"14541";"143";"0";"0";"2";"0,0000311204305365192";"7";"0,290451686678102";"0";"0"
"14544";"21";"0";"1";"1";"0,0000381729189438605";"8";"0,27310440193593";"0";"0,000285805364090074"
"14547";"101";"0";"0";"1";"0,0000311204305365192";"7";"0,272386058981233";"0";"0"
"14549";"138";"0";"3";"4";"0,000262512506696181";"8";"0,277756074693335";"54,5399766589453";"0,00422079398138009"
"14550";"118";"0";"1";"2";"0,0000906733548224785";"7";"0,288110867979577";"180,946055305672";"0,00879035517649476"
"14551";"383";"1";"4";"4";"0,0000506016012439831";"7";"0,292954264524104";"14,9692254203707";"0,0024574669261484"
"14552";"2058";"1";"193";"39";"0,00384834303786339";"7";"0,339866156787763";"178436,584932671";"0,251359917759492"
"14553";"475";"1";"17";"5";"0,000606992087636308";"7";"0,296942866688941";"1854,74485039052";"0,0476900180864895"
"14560";"18";"0";"0";"2";"0,0000311204305365192";"7";"0,282648438120976";"0";"0"
"14561";"145";"0";"7";"11";"0,000283354903539878";"7";"0,328679733727811";"1094,58075527189";"0,0222520995771068"
"14562";"106";"0";"1";"9";"0,0000343661223261074";"7";"0,319238710835802";"0";"0,000244794250290666"
"14564";"1";"0";"1";"4";"0,0000395180153584541";"7";"0,310649078361143";"0";"0,000244794250290666"
"14565";"111";"0";"2";"3";"0,000144473583860708";"8";"0,264567983924983";"0";"0,0031295245850307"
"14570";"106";"0";"1";"4";"0,0000395180153584541";"7";"0,291906090953866";"0";"0,000244794250290666"
"14571";"36";"0";"1";"0";"0,0000595919742343982";"0";"0";"0";"0,00024617464382674"
"14572";"11";"0";"0";"2";"0,0000311204305365192";"8";"0,272943523634131";"0";"0"
"14573";"16";"0";"1";"8";"0,0000348200652829295";"7";"0,304877003514185";"0";"0,000244794250290666"
"14574";"180";"0";"3";"7";"0,000116470647421443";"7";"0,301424453111752";"236,141696853308";"0,00148652793655498"
"14578";"8";"0";"0";"4";"0,0000311204305365192";"7";"0,312923374681094";"0";"0"
"14579";"6";"0";"0";"3";"0,0000311204305365192";"7";"0,291882130838053";"0";"0"
"14581";"103";"0";"1";"1";"0,0000582593363509947";"7";"0,269522365428355";"0";"0,00315440316087532"
"14584";"1";"0";"1";"0";"0,0000376431234873981";"0";"0";"0";"0,0008362937132828"
"14586";"126";"0";"0";"6";"0,0000311204305365192";"7";"0,303698010077718";"0";"0"
"14587";"1330";"1";"43";"50";"0,0010133805751015";"7";"0,358150312311102";"95067,5519046834";"0,077530610842535"
"14589";"26";"0";"0";"6";"0,0000311204305365192";"7";"0,300498437103996";"0";"0"
"14591";"16";"0";"2";"4";"0,0000414331616888568";"7";"0,304974271012007";"188,792676403119";"0,000479380190457031"
"14592";"11";"0";"1";"6";"0,0000362568168593035";"7";"0,302355241901199";"0";"0,000244794250290666"
"14595";"105";"0";"5";"0";"0,000118532388028307";"0";"0";"0";"0,0183359757312412"
"14597";"118";"0";"0";"3";"0,0000311204305365192";"7";"0,303206002728513";"0";"0"
"14598";"101";"0";"1";"0";"0,0000334091186963138";"0";"0";"0";"0,000539760322338423"
"14608";"29";"0";"0";"4";"0,0000311204305365192";"7";"0,303983586937938";"0";"0"
"14609";"121";"0";"5";"3";"0,00017354775734126";"7";"0,290488641934957";"10072,1182897745";"0,0247805911407831"
"14610";"6";"0";"0";"2";"0,0000311204305365192";"7";"0,297672861208773";"0";"0"
"14612";"66";"0";"1";"2";"0,0000589035067117309";"7";"0,267736104835066";"29,6314249524595";"0,000582094473380631"
"14614";"11";"0";"3";"7";"0,000148636374541324";"7";"0,302810902896082";"348,17772619663";"0,00905386361419668"
"14615";"198";"0";"9";"4";"0,000184560306945821";"7";"0,275816587788036";"281,653013499461";"0,0108999490795731"
"14616";"153";"0";"5";"10";"0,000255402319550352";"7";"0,309911951878651";"6055,04303444957";"0,0324110640411072"
"14621";"101";"0";"3";"0";"0,000108302253852613";"0";"0";"0";"0,018529168440591"
"14624";"52";"0";"4";"4";"0,000122577914271294";"7";"0,302321625988604";"153,356602024874";"0,00329901889089674"
"14625";"9";"0";"1";"3";"0,0000434238702917287";"7";"0,29371438011068";"0";"0,000244794250290666"
"14626";"1";"0";"0";"1";"0,0000311204305365192";"8";"0,232099732393447";"0";"0"
"14627";"1";"0";"1";"0";"0,000035529161473804";"0";"0";"0";"0,000234585940166365"
"14628";"121";"0";"2";"3";"0,0000975054195032937";"7";"0,302167445813855";"3662,38343260379";"0,00110212134381511"
"14629";"1902";"1";"113";"39";"0,00256443201415605";"7";"0,346019077282461";"176381,973610491";"0,173075203080371"
"14630";"445";"1";"4";"24";"0,000299213030677831";"6";"0,343212975477891";"7506,27966307562";"0,0131960388338508"
"14631";"21";"0";"1";"2";"0,0000772420672800255";"7";"0,290417449554775";"0";"0,000801359736806688"
"14633";"6";"0";"0";"2";"0,0000311204305365192";"7";"0,29371438011068";"0";"0"
"14636";"321";"1";"10";"18";"0,000491549731067815";"7";"0,319780516326347";"17674,1887259715";"0,0327323347344692"
"14641";"35";"0";"1";"4";"0,0000381729189438605";"7";"0,297215951843491";"53,4465210518762";"0,000285805364090074"
"14645";"130";"0";"1";"1";"0,000112989941339201";"9";"0,211380663574741";"0";"0,000544663880693413"
"14649";"1";"0";"1";"0";"0,0000381729189438605";"0";"0";"0";"0,000285805364090074"
"14650";"11";"0";"1";"0";"0,0000374945005479113";"0";"0";"0";"0,000244794250290666"
"14656";"26";"0";"0";"1";"0,0000311204305365192";"7";"0,289552967999349";"0";"0"
"14657";"16";"0";"1";"4";"0,0000395180153584541";"7";"0,294736842105263";"0";"0,000244794250290666"
"14660";"46";"0";"2";"2";"0,000157693185561774";"8";"0,273062447192565";"0";"0,00918231368201004"
"14664";"21";"0";"0";"2";"0,0000311204305365192";"7";"0,274425065596543";"0";"0"
"14667";"213";"0";"1";"4";"0,0000946437244326048";"7";"0,304993136582018";"255,516831153977";"0,0169300366253565"
"14669";"116";"0";"1";"6";"0,0000362568168593035";"7";"0,305105105105105";"0";"0,000244794250290666"
"14672";"21";"0";"0";"3";"0,0000311204305365192";"8";"0,263485477178423";"0";"0"
"14673";"16";"0";"0";"2";"0,0000311204305365192";"7";"0,293254164604981";"0";"0"
"14674";"8";"0";"0";"5";"0,0000311204305365192";"7";"0,299814565070802";"0";"0"
"14689";"34";"0";"0";"5";"0,0000311204305365192";"7";"0,306948640483384";"0";"0"
"14697";"1";"0";"0";"1";"0,0000311204305365192";"8";"0,257122198120029";"0";"0"
"14698";"532";"1";"21";"7";"0,000616522179338584";"7";"0,307233601244491";"3079,99879441631";"0,0420393192539965"
"14699";"100";"0";"0";"2";"0,0000311204305365192";"8";"0,259694734535894";"0";"0"
"14701";"167";"0";"6";"4";"0,000148088418804378";"7";"0,30803223290876";"151,542835404702";"0,00498009089319934"
"14702";"13";"0";"1";"7";"0,0000354216319846129";"7";"0,314300866183489";"0";"0,000244794250290666"
"14705";"11";"0";"0";"1";"0,0000311204305365192";"8";"0,272887729260993";"0";"0"
"14706";"23";"0";"0";"2";"0,0000311204305365192";"7";"0,29332673430669";"0";"0"
"14709";"225";"1";"7";"2";"0,000188393094545332";"7";"0,289731051344743";"209,759758857241";"0,0138545377405162"
"14710";"15";"0";"2";"4";"0,000101958742899168";"8";"0,267715942465547";"34,3059092311984";"0,000941357406974626"
"14711";"6";"0";"0";"4";"0,0000311204305365192";"7";"0,28359518302895";"0";"0"
"14713";"6";"0";"1";"5";"0,0000374945005479113";"7";"0,300439337614059";"0";"0,000244794250290666"
"14714";"1";"0";"0";"2";"0,0000311204305365192";"7";"0,278486960607722";"0";"0"
"14727";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,283980194857052";"0";"0"
"14735";"2578";"1";"111";"36";"0,0022039784418015";"7";"0,340354236476783";"121283,251139023";"0,157907072842632"
"14738";"18";"0";"0";"1";"0,0000311204305365192";"8";"0,254600128875206";"0";"0"
"14739";"178";"0";"1";"2";"0,0000483479674320887";"7";"0,27337742233159";"15,7804167229247";"0,00169777871975072"
"14741";"148";"0";"4";"13";"0,000176278982574221";"7";"0,303483011780775";"16898,2691870717";"0,00990599409339957"
"14742";"21";"0";"2";"2";"0,0000741751133114927";"8";"0,252844950213371";"2,60793618249199";"0,00169700972296471"
"14744";"21";"0";"0";"6";"0,0000311204305365192";"7";"0,308546637744035";"0";"0"
"14745";"8";"0";"0";"2";"0,0000311204305365192";"7";"0,291714520098441";"0";"0"
"14746";"11";"0";"1";"4";"0,0000395180153584541";"7";"0,309594288699286";"0";"0,000244794250290666"
"14750";"242";"1";"7";"14";"0,00028495664376386";"6";"0,338700457317073";"4284,2570640728";"0,037685811454353"
"14756";"11";"0";"1";"2";"0,0000541225221327741";"8";"0,272887729260993";"0";"0,000244794250290666"
"14757";"16";"0";"0";"2";"0,0000311204305365192";"7";"0,300667963135199";"0";"0"
"14758";"101";"0";"4";"0";"0,00018589869720212";"0";"0";"0";"0,0294327341619252"
"14759";"172";"0";"7";"12";"0,000328816552786633";"7";"0,305701264081176";"3107,26072162065";"0,0391343009045642"
"14767";"101";"0";"1";"0";"0,0000913683984470815";"0";"0";"0";"0,00821680800626222"
"14769";"11";"0";"1";"2";"0,0000439120618648681";"7";"0,307952182952183";"31,8772464526234";"0,000650019471939774"
"14770";"6";"0";"1";"3";"0,0000434238702917287";"8";"0,267207694619778";"0";"0,000244794250290666"
"14786";"1";"0";"0";"1";"0,0000311204305365192";"7";"0,239784221173297";"0";"0"
"14794";"16";"0";"1";"0";"0,0000362568168593035";"0";"0";"0";"0,000244794250290666"
"14802";"101";"0";"2";"0";"0,0000854476775713168";"0";"0";"0";"0,00390891233918214"
"14810";"101";"0";"1";"0";"0,0000334091186963138";"0";"0";"0";"0,000539760322338423"
"14815";"535";"1";"58";"54";"0,0016623934361237";"6";"0,366759517177344";"113402,6357888";"0,0928969872691077"
"14817";"140";"0";"2";"6";"0,000105638912791777";"7";"0,296868475991649";"112,756954786862";"0,00918231368201004"
"14818";"111";"0";"2";"0";"0,0000627114567130408";"0";"0";"0";"0,000839392418516063"
"14821";"16";"0";"1";"5";"0,0000374945005479113";"7";"0,310459228217217";"0";"0,000244794250290666"
"14824";"11";"0";"0";"1";"0,0000311204305365192";"8";"0,248393405979324";"0";"0"
"14826";"2361";"1";"106";"33";"0,00263340220191245";"7";"0,343047380102287";"98495,2487829683";"0,200596637951201"
"14827";"6";"0";"1";"3";"0,0000913683984470815";"7";"0,311514195583596";"0";"0,00821680800626222"
"14828";"11";"0";"0";"3";"0,0000311204305365192";"7";"0,277435457452617";"0";"0"
"14830";"111";"0";"1";"0";"0,0000399378924110889";"0";"0";"0";"0,000234585940166365"
"14833";"131";"0";"3";"5";"0,000263197147185163";"8";"0,265397536394177";"203,485129899021";"0,0113855218737329"
"14834";"238";"1";"7";"10";"0,00042982912641659";"7";"0,308433107756377";"4874,10962854857";"0,0395101501190214"
"14839";"51";"0";"2";"2";"0,000078771688681932";"8";"0,240267639902676";"0";"0,000811771528443591"
"14841";"14";"0";"0";"3";"0,0000311204305365192";"7";"0,296259268516204";"0";"0"
"14843";"59";"0";"0";"3";"0,0000311204305365192";"8";"0,272156742690954";"0";"0"
"14844";"101";"0";"1";"0";"0,0000326628437599562";"0";"0";"0";"0,000244794250290666"
"14846";"106";"0";"1";"5";"0,0000374945005479113";"7";"0,309217391304348";"0";"0,000244794250290666"
"14849";"336";"1";"5";"4";"0,000223852439197723";"7";"0,298538797447094";"431,422656015845";"0,0277050144801217"
"14851";"9";"0";"0";"6";"0,0000311204305365192";"7";"0,323773103887827";"0";"0"
"14852";"275";"1";"14";"17";"0,000506711999047689";"7";"0,32886216466235";"17996,5156190605";"0,0511364681887471"
"14855";"158";"0";"1";"12";"0,0000334928419637636";"7";"0,319845337649492";"0";"0,000244794250290666"
"14856";"13";"0";"2";"4";"0,000127399879120395";"7";"0,28634716069271";"43,6041516732723";"0,00386557600035108"
"14860";"31";"0";"1";"3";"0,0000946437244326048";"7";"0,3125";"0";"0,0169300366253565"
"14869";"101";"0";"3";"0";"0,000122936733950706";"0";"0";"0";"0,00406579087263587"
"14873";"13";"0";"1";"1";"0,000126634165319527";"8";"0,260592288520745";"0";"0,00728501914923811"
"14874";"108";"0";"0";"2";"0,0000311204305365192";"7";"0,274743104380746";"0";"0"
"14875";"9";"0";"2";"2";"0,0000734822232841942";"7";"0,292135754786753";"117,482573585071";"0,000708302715996956"
"14879";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,290143603133159";"0";"0"
"14886";"56";"0";"2";"2";"0,0000686120511814259";"8";"0,228320174594005";"0";"0,000510883024805827"
"14887";"16";"0";"2";"6";"0,0000496851478947991";"7";"0,286001609010459";"11,5500515387856";"0,000664279373310638"
"14888";"28";"0";"1";"2";"0,0000950858651926462";"7";"0,290133028646046";"0";"0,0168620622660707"
"14891";"133";"0";"0";"4";"0,0000311204305365192";"7";"0,308975584325311";"0";"0"
"14893";"6";"0";"1";"6";"0,0000362568168593035";"7";"0,30166270783848";"0";"0,000244794250290666"
"14894";"116";"0";"1";"2";"0,0000541225221327741";"7";"0,290143603133159";"0";"0,000244794250290666"
"14900";"26";"0";"1";"2";"0,0000541225221327741";"8";"0,247494432071269";"0";"0,000244794250290666"
"14901";"128";"0";"0";"2";"0,0000311204305365192";"7";"0,292073921971253";"0";"0"
"14902";"28";"0";"2";"2";"0,000133183648007616";"8";"0,258884357704632";"9084";"0,00270070003833694"
"14903";"121";"0";"1";"3";"0,0000597781866482749";"8";"0,264725593864026";"7,34300689653354";"0,00193441196282539"
"14904";"137";"0";"2";"11";"0,0000808868059557134";"7";"0,334085142373837";"6068,49681254906";"0,00198720167485464"
"14905";"346";"1";"18";"17";"0,000440704253170731";"7";"0,31222554013701";"19493,8149775064";"0,0121365801216103"
"14906";"1";"0";"1";"5";"0,0000685956517003332";"7";"0,318063881184575";"40,4234657606996";"0,00239035612455746"
"14907";"31";"0";"0";"2";"0,0000311204305365192";"8";"0,26813451968029";"0";"0"
"14908";"21";"0";"1";"1";"0,0000377335269424465";"7";"0,292121909143186";"203,611639039332";"0,000234585940166365"
"14913";"34";"0";"1";"2";"0,0000590263082434345";"8";"0,257124258643136";"2,37404826251693";"0,00220050539945876"
"14916";"516";"1";"8";"1";"0,000152594377843507";"7";"0,253421727972626";"23,5728453496325";"0,00764192891381729"
"14920";"21";"0";"0";"2";"0,0000311204305365192";"8";"0,257924131428157";"0";"0"
"14923";"106";"0";"1";"5";"0,0000374945005479113";"7";"0,298222073129822";"0";"0,000244794250290666"
"14928";"26";"0";"1";"2";"0,000126634165319527";"8";"0,267433987813135";"0";"0,00728501914923811"
"14931";"126";"0";"1";"1";"0,0000459556984188405";"8";"0,248967014496813";"3,40740740740741";"0,000331777440370543"
"14932";"107";"0";"4";"8";"0,000100186518212707";"7";"0,320674724878225";"368,397771941745";"0,00180079877928964"
"14933";"11";"0";"1";"1";"0,0000727225208908012";"7";"0,297439759036145";"0";"0,0147346357469575"
"14937";"21";"0";"1";"4";"0,0000384800187979437";"7";"0,299747048903879";"65,8212120867601";"0,000283314435645432"
"14940";"64";"0";"2";"8";"0,0000692665444147347";"7";"0,302604698672114";"7096,95691772657";"0,00237162018436958"
"14942";"21";"0";"1";"0";"0,0000417175999145726";"0";"0";"0";"0,000459935757031453"
"14946";"2645";"1";"180";"56";"0,0038714647690388";"7";"0,351388751606207";"297840,528093509";"0,253012051354459"
"14947";"101";"0";"1";"0";"0,000036448431205491";"0";"0";"0";"0,000562634151179672"
"14949";"51";"0";"4";"8";"0,000244790931762891";"7";"0,33202577752872";"689,580937008233";"0,0341255443276951"
"14951";"18";"0";"0";"4";"0,0000311204305365192";"7";"0,314245316366207";"0";"0"
"14962";"18";"0";"0";"3";"0,0000311204305365192";"7";"0,287446447336513";"0";"0"
"14963";"43";"0";"1";"1";"0,0000426464062145549";"8";"0,259583789704272";"0";"0,000406897797947595"
"14968";"136";"0";"0";"2";"0,0000311204305365192";"8";"0,26156675248253";"0";"0"
"14970";"287";"1";"18";"3";"0,00058196676348084";"7";"0,302527444472811";"1515,09403371368";"0,0254516985400468"
"14972";"123";"0";"0";"1";"0,0000311204305365192";"8";"0,25612215499856";"0";"0"
"14973";"121";"0";"1";"5";"0,0000374945005479113";"7";"0,320562516902551";"0";"0,000244794250290666"
"14975";"48";"0";"2";"8";"0,000105895110954753";"7";"0,318548387096774";"5599,78497182518";"0,0174697969476949"
"14976";"126";"0";"0";"1";"0,0000311204305365192";"8";"0,253981858438683";"0";"0"
"14978";"31";"0";"0";"7";"0,0000311204305365192";"7";"0,299049701454882";"0";"0"
"14979";"6";"0";"1";"7";"0,0000354216319846129";"7";"0,316454569725016";"0";"0,000244794250290666"
"14980";"11";"0";"0";"1";"0,0000311204305365192";"8";"0,259580991313235";"0";"0"
"14983";"133";"0";"1";"3";"0,0000434238702917287";"7";"0,294639158173834";"0";"0,000244794250290666"
"14994";"27";"0";"0";"4";"0,0000311204305365192";"7";"0,285461989242996";"0";"0"
"14997";"71";"0";"0";"5";"0,0000311204305365192";"7";"0,303231858105227";"0";"0"
"14998";"67";"0";"2";"11";"0,000102569577075587";"7";"0,314351401538598";"706,123504284102";"0,0174697969476949"
"15002";"54";"0";"1";"9";"0,000040159463188269";"7";"0,32382947713609";"5,69686235969594";"0,00117964380535792"
"15004";"83";"0";"0";"2";"0,0000311204305365192";"7";"0,273510188389081";"0";"0"
"15005";"18";"0";"0";"4";"0,0000311204305365192";"7";"0,293860011569292";"0";"0"
"15007";"16";"0";"0";"2";"0,0000311204305365192";"7";"0,29221793080779";"0";"0"
"15010";"141";"0";"0";"4";"0,0000311204305365192";"7";"0,293860011569292";"0";"0"
"15011";"121";"0";"1";"0";"0,0000443466233483738";"0";"0";"0";"0,000234585940166365"
"15015";"6";"0";"1";"5";"0,0000374945005479113";"7";"0,294517144276959";"0";"0,000244794250290666"
"15017";"103";"0";"2";"1";"0,0000401750978488572";"7";"0,292159763313609";"53,8515738472968";"0,000521212677576056"
"15018";"1";"0";"1";"2";"0,0000384723929955365";"7";"0,291728212703102";"1,28483085541909";"0,00135633262293121"
"15022";"193";"0";"1";"10";"0,0000340114018820511";"7";"0,296803271847091";"0";"0,000244794250290666"
"15024";"23";"0";"1";"4";"0,0000395180153584541";"7";"0,296111249895911";"0";"0,000244794250290666"
"15027";"16";"0";"0";"2";"0,0000311204305365192";"7";"0,292073921971253";"0";"0"
"15028";"101";"0";"4";"0";"0,0001143021674118";"0";"0";"0";"0,00437078637993201"
"15033";"211";"0";"8";"3";"0,000430856120280808";"8";"0,252880921895006";"12683,8234594128";"0,0120809418292384"
"15039";"156";"0";"0";"5";"0,0000311204305365192";"7";"0,282795356972492";"0";"0"
"15044";"101";"0";"3";"3";"0,0000980447099759138";"8";"0,239571399690006";"56,4438377064422";"0,00112217240587145"
"15048";"1";"0";"1";"2";"0,000036410907661261";"7";"0,292169912086106";"108,797952480126";"0,000234585940166365"
"15051";"670";"1";"22";"20";"0,000534683468496486";"6";"0,340061220585422";"19178,9777685002";"0,0502274627273947"
"15055";"130";"0";"0";"5";"0,0000311204305365192";"8";"0,288098517378271";"0";"0"
"15056";"101";"0";"1";"0";"0,0000946437244326048";"0";"0";"0";"0,0169300366253565"
"15060";"101";"0";"1";"0";"0,0000946437244326048";"0";"0";"0";"0,0169300366253565"
"15063";"8";"0";"0";"2";"0,0000311204305365192";"7";"0,266227446282848";"0";"0"
"15064";"153";"0";"2";"3";"0,000132061162216267";"7";"0,293559042113955";"0";"0,0174697969476949"
"15066";"197";"0";"0";"11";"0,0000311204305365192";"7";"0,305760963026655";"0";"0"
"15068";"1";"0";"1";"0";"0,0000946437244326048";"0";"0";"0";"0,0169300366253565"
"15074";"26";"0";"1";"5";"0,0000374945005479113";"7";"0,299780812679143";"0";"0,000244794250290666"
"15082";"23";"0";"1";"2";"0,0000541225221327741";"7";"0,292121909143186";"0";"0,000244794250290666"
"15083";"9";"0";"0";"6";"0,0000311204305365192";"7";"0,307001640334974";"0";"0"
"15084";"166";"0";"1";"0";"0,0000362568168593035";"0";"0";"0";"0,000244794250290666"
"15092";"11";"0";"1";"1";"0,000036177478374038";"7";"0,292135754786753";"21,5571882425422";"0,000598519652685243"
"15097";"301";"1";"9";"4";"0,000361098092836277";"7";"0,274326722740952";"11351,3140639306";"0,00522473710904852"
"15098";"141";"0";"2";"4";"0,000120409628288563";"7";"0,269338586256535";"118,018006169458";"0,00726076101758103"
"15099";"113";"0";"2";"3";"0,000126521118386397";"7";"0,297638981915606";"0";"0,00918231368201004"
"15100";"137";"0";"3";"13";"0,000110417328207656";"7";"0,325728422210005";"4359,00310472363";"0,00902000940115508"
"15103";"9";"0";"1";"1";"0,0000530857804259412";"7";"0,292135754786753";"61,9458444928326";"0,00143033618361798"
"15107";"121";"0";"2";"3";"0,0000796158980032777";"7";"0,292472233648704";"0";"0,000743922488762093"
"15108";"6";"0";"1";"4";"0,0000395180153584541";"7";"0,290262019426986";"0";"0,000244794250290666"
"15109";"270";"1";"3";"13";"0,000125988534602061";"7";"0,329655044510386";"756,861184293742";"0,00401185014199777"
"15110";"121";"0";"1";"2";"0,000098950750700112";"8";"0,255479698167445";"5531";"0,00397272035984741"
"15113";"34";"0";"2";"5";"0,000052891064589132";"7";"0,300685105303223";"74,9912570967719";"0,000547467599676592"
"15115";"16";"0";"0";"5";"0,0000311204305365192";"7";"0,318637992831541";"0";"0"
"15117";"123";"0";"0";"3";"0,0000311204305365192";"7";"0,304921968787515";"0";"0"
"15121";"168";"0";"1";"4";"0,0000657303118174112";"7";"0,294141982459043";"57,7048109326016";"0,00174611272309085"
"15122";"118";"0";"1";"4";"0,0000395180153584541";"8";"0,266946925906463";"0";"0,000244794250290666"
"15123";"73";"0";"2";"8";"0,000106389816774924";"7";"0,301143583227446";"5323,06947203938";"0,0173943822986484"
"15125";"127";"0";"1";"10";"0,0000340114018820511";"7";"0,336392015892536";"0";"0,000244794250290666"
"15128";"21";"0";"1";"3";"0,0000434238702917287";"7";"0,295103734439834";"0";"0,000244794250290666"
"15131";"6";"0";"2";"4";"0,000114138440419214";"8";"0,275431936158674";"23,4140958538585";"0,00560077180061206"
"15133";"151";"0";"2";"2";"0,000130518419593741";"8";"0,279899220533816";"0";"0,0126780625748298"
"15136";"522";"1";"19";"11";"0,000821000784048905";"7";"0,309588086736915";"4847,46704508481";"0,0785261150552557"
"15138";"333";"1";"13";"8";"0,000581535613542481";"7";"0,309561128526646";"17182,5187581019";"0,0368571184943373"
"15139";"111";"0";"1";"3";"0,0000434238702917287";"7";"0,292338046695166";"0";"0,000244794250290666"
"15143";"118";"0";"2";"2";"0,000164598159234104";"7";"0,292087749568647";"0";"0,0174697969476949"
"15144";"7";"0";"0";"5";"0,0000311204305365192";"7";"0,302201070791196";"0";"0"
"15146";"158";"0";"1";"1";"0,0000906733548224785";"8";"0,273062447192565";"0";"0,00879035517649476"
"15148";"156";"0";"1";"7";"0,0000354216319846129";"7";"0,306981962544231";"0";"0,000244794250290666"
"15149";"33";"0";"0";"2";"0,0000311204305365192";"7";"0,268844031148409";"0";"0"
"15154";"31";"0";"1";"1";"0,0000926684791369616";"7";"0,252988898377455";"0";"0,00445827372887697"
"15159";"111";"0";"1";"1";"0,000133907457820362";"7";"0,290109352048311";"0";"0,0234585940166365"
"15162";"9";"0";"0";"4";"0,0000311204305365192";"7";"0,295446992356265";"0";"0"
"15170";"125";"0";"1";"2";"0,0000929088246748521";"8";"0,258076225045372";"7,20740271604702";"0,000891364920663722"
"15171";"17";"0";"0";"2";"0,0000311204305365192";"7";"0,281618753464798";"0";"0"
"15175";"21";"0";"1";"3";"0,0000434238702917287";"8";"0,25852417302799";"0";"0,000244794250290666"
"15176";"101";"0";"1";"1";"0,0000877236208047013";"9";"0,205657757723013";"0";"0,000288490759159907"
"15177";"162";"0";"2";"4";"0,000154196648718564";"7";"0,312719915552428";"0";"0,0257203918018513"
"15182";"1";"0";"5";"5";"0,0000751713062484646";"7";"0,306280692685448";"8887,50545798242";"0,00162701156372133"
"15187";"38";"0";"1";"6";"0,0000377335269424465";"7";"0,307852134014371";"287,598054012548";"0,000234585940166365"
"15194";"22";"0";"2";"12";"0,00004304271080697";"7";"0,31619674464111";"244,6570725047";"0,00299253198279357"
"15195";"7";"0";"2";"5";"0,000152571390118599";"7";"0,307446164490184";"0";"0,00765129810083576"
"15199";"45";"0";"2";"5";"0,000082645410155375";"7";"0,300939642766444";"103,688495495117";"0,00267643505653513"
"15201";"1";"0";"1";"0";"0,0000443466233483738";"0";"0";"0";"0,000234585940166365"
"15205";"13";"0";"1";"4";"0,0000898839450523486";"7";"0,294898382413936";"54,1133907285526";"0,00526899436024152"
"15210";"116";"0";"0";"3";"0,0000311204305365192";"7";"0,295496094399202";"0";"0"
"15216";"31";"0";"2";"0";"0,0000670730234071757";"0";"0";"0";"0,00271761749404141"
"15217";"1";"0";"0";"2";"0,0000311204305365192";"8";"0,263778651435353";"0";"0"
"15219";"33";"0";"1";"2";"0,0000727225208908012";"7";"0,297489539748954";"5531";"0,0147346357469575"
"15220";"13";"0";"1";"5";"0,0000374945005479113";"7";"0,306736823945484";"0";"0,000244794250290666"
