Source;Target;Type;id;label;timeset;weight;relation
8644;5144;Directed;4388;;;6.0;2.0
3615;6390;Directed;4389;;;1.0;2.0
5148;17385;Directed;4390;;;2.0;2.0
17598;17598;Directed;4391;;;5.0;0.0
9904;9906;Directed;4392;;;1.0;2.0
10470;15044;Directed;4393;;;1.0;0.0
489;57;Directed;4394;;;1.0;2.0
3122;3061;Directed;4395;;;1.0;2.0
14630;13496;Directed;4396;;;1.0;1.0
10205;17496;Directed;4397;;;1.0;0.0
13147;9943;Directed;4398;;;1.0;2.0
15594;4109;Directed;4399;;;2.0;2.0
3624;11715;Directed;4400;;;1.0;2.0
540;16787;Directed;4401;;;1.0;2.0
3340;1169;Directed;4402;;;3.0;2.0
4819;5144;Directed;4403;;;6.0;2.0
20201;19894;Directed;4404;;;1.0;2.0
4934;3340;Directed;4405;;;1.0;2.0
1827;1306;Directed;4406;;;2.0;1.0
9020;3645;Directed;4407;;;1.0;2.0
16542;1590;Directed;4408;;;1.0;2.0
3382;3624;Directed;4409;;;1.0;1.0
20787;13338;Directed;4410;;;1.0;2.0
3820;3340;Directed;4411;;;1.0;2.0
1122;4116;Directed;4412;;;1.0;2.0
10520;3340;Directed;4413;;;1.0;2.0
1458;8186;Directed;4414;;;1.0;2.0
4376;3952;Directed;4415;;;1.0;2.0
15740;948;Directed;4416;;;1.0;2.0
22696;9943;Directed;4417;;;1.0;2.0
1916;1916;Directed;4418;;;26.0;1.0
15416;10456;Directed;4419;;;1.0;2.0
15704;11657;Directed;4420;;;1.0;2.0
13288;11736;Directed;4421;;;2.0;2.0
5018;9612;Directed;4422;;;1.0;2.0
6499;3632;Directed;4423;;;1.0;2.0
14975;14698;Directed;4424;;;1.0;2.0
745;691;Directed;4425;;;1.0;2.0
1067;69;Directed;4426;;;1.0;2.0
584;817;Directed;4427;;;1.0;1.0
13310;3340;Directed;4428;;;1.0;1.0
6918;3340;Directed;4429;;;1.0;1.0
5021;5021;Directed;4430;;;2.0;0.0
3553;19350;Directed;4431;;;1.0;2.0
577;13072;Directed;4432;;;1.0;1.0
13251;9943;Directed;4433;;;2.0;2.0
23285;948;Directed;4434;;;3.0;2.0
3648;3553;Directed;4435;;;1.0;2.0
17473;16433;Directed;4436;;;1.0;2.0
1197;1122;Directed;4437;;;1.0;1.0
3122;3053;Directed;4438;;;1.0;2.0
5529;3624;Directed;4439;;;1.0;2.0
1894;1902;Directed;4440;;;1.0;0.0
4992;4992;Directed;4441;;;1.0;0.0
14946;19867;Directed;4442;;;3.0;2.0
6433;10456;Directed;4443;;;2.0;2.0
15416;10430;Directed;4444;;;1.0;2.0
478;3952;Directed;4445;;;1.0;2.0
20816;20816;Directed;4446;;;1.0;0.0
5144;8415;Directed;4447;;;2.0;2.0
5149;3952;Directed;4448;;;3.0;2.0
3593;948;Directed;4449;;;1.0;2.0
21599;948;Directed;4450;;;1.0;2.0
5457;4108;Directed;4451;;;1.0;2.0
17040;9943;Directed;4452;;;1.0;2.0
14834;740;Directed;4453;;;1.0;1.0
15623;14552;Directed;4454;;;1.0;2.0
19378;3340;Directed;4455;;;1.0;2.0
21521;21521;Directed;4456;;;2.0;0.0
10026;19366;Directed;4457;;;1.0;0.0
22309;9943;Directed;4458;;;1.0;2.0
6390;6390;Directed;4459;;;4.0;0.0
4833;15695;Directed;4460;;;1.0;1.0
5927;5284;Directed;4461;;;1.0;0.0
8105;8105;Directed;4462;;;36.0;1.0
9167;8517;Directed;4463;;;1.0;1.0
14855;3340;Directed;4464;;;2.0;2.0
15557;15540;Directed;4465;;;2.0;0.0
5924;4108;Directed;4466;;;1.0;1.0
1039;166;Directed;4467;;;1.0;1.0
14697;14629;Directed;4468;;;1.0;2.0
3302;4579;Directed;4469;;;1.0;2.0
22104;12877;Directed;4470;;;1.0;2.0
408;3384;Directed;4471;;;1.0;1.0
21363;9943;Directed;4472;;;1.0;2.0
16339;9943;Directed;4473;;;2.0;2.0
5755;3624;Directed;4474;;;4.0;1.0
3132;3059;Directed;4475;;;1.0;2.0
5198;13187;Directed;4476;;;1.0;1.0
4280;5144;Directed;4477;;;1.0;2.0
6390;6367;Directed;4478;;;1.0;0.0
14994;19493;Directed;4479;;;1.0;2.0
12898;14553;Directed;4480;;;1.0;2.0
146;901;Directed;4481;;;1.0;2.0
4038;9943;Directed;4482;;;1.0;2.0
5755;3615;Directed;4483;;;11.0;1.0
16654;16654;Directed;4484;;;2.0;0.0
18936;16326;Directed;4485;;;1.0;2.0
9020;3624;Directed;4486;;;3.0;1.0
9313;8105;Directed;4487;;;1.0;2.0
5137;3615;Directed;4488;;;1.0;2.0
1827;1320;Directed;4489;;;1.0;1.0
20299;3827;Directed;4490;;;1.0;2.0
10184;14946;Directed;4491;;;1.0;1.0
6307;9252;Directed;4492;;;1.0;2.0
19146;4833;Directed;4493;;;1.0;2.0
5859;5460;Directed;4494;;;1.0;0.0
10401;6;Directed;4495;;;1.0;1.0
5008;19593;Directed;4496;;;1.0;2.0
1306;117;Directed;4497;;;1.0;1.0
1915;3632;Directed;4498;;;1.0;2.0
3366;3059;Directed;4499;;;1.0;2.0
22033;15695;Directed;4500;;;2.0;1.0
16339;16433;Directed;4501;;;1.0;2.0
12935;8186;Directed;4502;;;1.0;2.0
4601;408;Directed;4503;;;1.0;2.0
112;120;Directed;4504;;;1.0;2.0
4064;3971;Directed;4505;;;2.0;2.0
5233;6501;Directed;4506;;;1.0;0.0
6683;17411;Directed;4507;;;1.0;0.0
9653;9943;Directed;4508;;;1.0;2.0
3324;4579;Directed;4509;;;1.0;2.0
5198;1195;Directed;4510;;;1.0;1.0
19423;9953;Directed;4511;;;1.0;0.0
3752;3631;Directed;4512;;;1.0;2.0
11647;4108;Directed;4513;;;1.0;2.0
112;137;Directed;4514;;;2.0;1.0
19350;3553;Directed;4515;;;1.0;2.0
1854;69;Directed;4516;;;1.0;2.0
15796;948;Directed;4517;;;2.0;2.0
1306;137;Directed;4518;;;3.0;1.0
19085;9943;Directed;4519;;;2.0;2.0
10456;13496;Directed;4520;;;1.0;1.0
16765;3624;Directed;4521;;;1.0;2.0
6402;5144;Directed;4522;;;1.0;2.0
6774;3340;Directed;4523;;;1.0;2.0
14932;10456;Directed;4524;;;1.0;2.0
584;777;Directed;4525;;;1.0;2.0
1306;9943;Directed;4526;;;1.0;1.0
3966;3966;Directed;4527;;;1.0;0.0
20162;9943;Directed;4528;;;1.0;2.0
15108;15330;Directed;4529;;;1.0;0.0
14735;3865;Directed;4530;;;1.0;1.0
1068;1231;Directed;4531;;;1.0;2.0
3615;6511;Directed;4532;;;3.0;1.0
784;649;Directed;4533;;;1.0;1.0
18840;28;Directed;4534;;;1.0;2.0
4482;6511;Directed;4535;;;1.0;2.0
21595;19521;Directed;4536;;;2.0;1.0
6845;6812;Directed;4537;;;1.0;0.0
11799;5156;Directed;4538;;;1.0;2.0
16612;4109;Directed;4539;;;1.0;2.0
8853;25;Directed;4540;;;1.0;1.0
9767;13219;Directed;4541;;;1.0;0.0
5584;3952;Directed;4542;;;1.0;2.0
6682;6511;Directed;4543;;;3.0;2.0
3966;3971;Directed;4544;;;2.0;2.0
745;745;Directed;4545;;;1.0;0.0
4064;1320;Directed;4546;;;1.0;2.0
3887;3340;Directed;4547;;;5.0;1.0
9020;3703;Directed;4548;;;1.0;1.0
783;3059;Directed;4549;;;1.0;1.0
10246;8015;Directed;4550;;;1.0;1.0
585;107;Directed;4551;;;2.0;2.0
107;1858;Directed;4552;;;1.0;1.0
13369;166;Directed;4553;;;1.0;2.0
4025;8874;Directed;4554;;;1.0;2.0
3830;3340;Directed;4555;;;1.0;2.0
6845;6845;Directed;4556;;;1.0;0.0
15633;14552;Directed;4557;;;1.0;2.0
1590;1590;Directed;4558;;;168.0;1.0
17502;25;Directed;4559;;;1.0;2.0
5366;3340;Directed;4560;;;1.0;1.0
1154;166;Directed;4561;;;1.0;2.0
1489;1489;Directed;4562;;;1.0;0.0
23285;23285;Directed;4563;;;4.0;0.0
9988;4747;Directed;4564;;;2.0;2.0
4908;3063;Directed;4565;;;1.0;2.0
746;112;Directed;4566;;;1.0;2.0
1620;8101;Directed;4567;;;1.0;0.0
1306;166;Directed;4568;;;2.0;1.0
4025;8885;Directed;4569;;;1.0;2.0
86;177;Directed;4570;;;7.0;1.0
15702;9943;Directed;4571;;;1.0;2.0
16460;19099;Directed;4572;;;4.0;1.0
15823;1590;Directed;4573;;;1.0;2.0
1203;5198;Directed;4574;;;2.0;1.0
8804;86;Directed;4575;;;15.0;1.0
3966;3952;Directed;4576;;;2.0;2.0
16428;16041;Directed;4577;;;1.0;2.0
625;1855;Directed;4578;;;1.0;2.0
798;6918;Directed;4579;;;1.0;1.0
4208;3971;Directed;4580;;;2.0;2.0
4717;1306;Directed;4581;;;6.0;1.0
3340;3892;Directed;4582;;;3.0;2.0
3340;3894;Directed;4583;;;3.0;2.0
11628;5198;Directed;4584;;;3.0;2.0
20021;4833;Directed;4585;;;1.0;2.0
13238;13310;Directed;4586;;;2.0;1.0
20853;19894;Directed;4587;;;1.0;2.0
23308;23308;Directed;4588;;;2.0;0.0
158;766;Directed;4589;;;1.0;1.0
8809;8186;Directed;4590;;;1.0;1.0
16651;19306;Directed;4591;;;1.0;2.0
6589;6061;Directed;4592;;;1.0;2.0
1060;1005;Directed;4593;;;1.0;2.0
19440;14946;Directed;4594;;;2.0;2.0
4641;3632;Directed;4595;;;1.0;2.0
20736;5198;Directed;4596;;;2.0;2.0
3340;3887;Directed;4597;;;3.0;1.0
3340;3881;Directed;4598;;;2.0;1.0
117;1486;Directed;4599;;;1.0;1.0
3164;3059;Directed;4600;;;2.0;2.0
6289;11605;Directed;4601;;;9.0;1.0
17230;15940;Directed;4602;;;2.0;1.0
10204;10204;Directed;4603;;;3.0;0.0
746;107;Directed;4604;;;2.0;2.0
22525;12877;Directed;4605;;;1.0;2.0
3624;11657;Directed;4606;;;1.0;1.0
8183;4240;Directed;4607;;;2.0;2.0
22828;3340;Directed;4608;;;1.0;2.0
19277;20449;Directed;4609;;;2.0;1.0
112;117;Directed;4610;;;1.0;1.0
4738;4101;Directed;4611;;;1.0;2.0
4717;1320;Directed;4612;;;1.0;1.0
9143;5762;Directed;4613;;;1.0;2.0
112;115;Directed;4614;;;3.0;1.0
5843;5755;Directed;4615;;;1.0;2.0
3624;11648;Directed;4616;;;1.0;2.0
609;609;Directed;4617;;;4.0;1.0
1306;192;Directed;4618;;;1.0;1.0
14946;4108;Directed;4619;;;5.0;1.0
3272;1306;Directed;4620;;;1.0;2.0
10205;19927;Directed;4621;;;1.0;0.0
112;112;Directed;4622;;;16.0;1.0
5182;1590;Directed;4623;;;3.0;2.0
15807;15695;Directed;4624;;;1.0;1.0
6557;3632;Directed;4625;;;1.0;2.0
810;444;Directed;4626;;;1.0;1.0
10001;10456;Directed;4627;;;1.0;1.0
1467;1122;Directed;4628;;;1.0;2.0
10276;460;Directed;4629;;;1.0;2.0
11607;9829;Directed;4630;;;1.0;1.0
20897;16299;Directed;4631;;;1.0;2.0
15955;16147;Directed;4632;;;1.0;2.0
6224;5754;Directed;4633;;;1.0;1.0
10490;9943;Directed;4634;;;7.0;1.0
5460;4947;Directed;4635;;;1.0;0.0
17;1306;Directed;4636;;;1.0;1.0
3632;1249;Directed;4637;;;1.0;1.0
8165;1320;Directed;4638;;;2.0;2.0
5392;4821;Directed;4639;;;4.0;1.0
923;923;Directed;4640;;;1.0;0.0
6032;5144;Directed;4641;;;2.0;2.0
22760;15695;Directed;4642;;;2.0;2.0
15594;15594;Directed;4643;;;2.0;0.0
5700;948;Directed;4644;;;1.0;1.0
5187;5475;Directed;4645;;;1.0;0.0
8591;8591;Directed;4646;;;1.0;0.0
15365;15365;Directed;4647;;;2.0;0.0
19440;3340;Directed;4648;;;2.0;2.0
17511;4109;Directed;4649;;;1.0;2.0
359;3632;Directed;4650;;;3.0;2.0
4347;1306;Directed;4651;;;1.0;2.0
15536;14552;Directed;4652;;;3.0;2.0
6557;3615;Directed;4653;;;1.0;2.0
21595;19593;Directed;4654;;;2.0;2.0
10459;948;Directed;4655;;;1.0;2.0
16572;8709;Directed;4656;;;2.0;2.0
11652;11841;Directed;4657;;;2.0;1.0
3798;1590;Directed;4658;;;2.0;1.0
625;460;Directed;4659;;;3.0;1.0
1913;115;Directed;4660;;;2.0;2.0
16927;948;Directed;4661;;;2.0;2.0
20072;4833;Directed;4662;;;1.0;2.0
22506;9943;Directed;4663;;;1.0;2.0
1163;389;Directed;4664;;;1.0;2.0
16855;4747;Directed;4665;;;1.0;2.0
4943;1320;Directed;4666;;;1.0;2.0
9001;4747;Directed;4667;;;2.0;2.0
11652;5144;Directed;4668;;;1.0;1.0
14940;13094;Directed;4669;;;1.0;2.0
10463;1590;Directed;4670;;;3.0;2.0
11605;15566;Directed;4671;;;1.0;2.0
17;1320;Directed;4672;;;1.0;1.0
20853;20853;Directed;4673;;;1.0;0.0
4108;1705;Directed;4674;;;1.0;2.0
3776;5144;Directed;4675;;;1.0;1.0
4108;11680;Directed;4676;;;1.0;2.0
8165;1306;Directed;4677;;;1.0;2.0
577;1853;Directed;4678;;;1.0;1.0
17106;6307;Directed;4679;;;1.0;2.0
3632;1278;Directed;4680;;;1.0;1.0
17371;9943;Directed;4681;;;1.0;2.0
4833;15604;Directed;4682;;;1.0;2.0
3632;3879;Directed;4683;;;1.0;2.0
9356;11841;Directed;4684;;;1.0;2.0
14980;6307;Directed;4685;;;1.0;2.0
6787;6787;Directed;4686;;;1.0;0.0
16587;9943;Directed;4687;;;2.0;2.0
307;5141;Directed;4688;;;1.0;2.0
23371;23371;Directed;4689;;;1.0;0.0
1899;408;Directed;4690;;;1.0;2.0
15503;12877;Directed;4691;;;1.0;2.0
3255;852;Directed;4692;;;1.0;2.0
21630;22148;Directed;4693;;;1.0;0.0
14741;10456;Directed;4694;;;1.0;2.0
203;5915;Directed;4695;;;1.0;2.0
15609;4108;Directed;4696;;;2.0;2.0
5908;5144;Directed;4697;;;1.0;2.0
15310;4747;Directed;4698;;;2.0;2.0
295;204;Directed;4699;;;1.0;2.0
8536;8186;Directed;4700;;;1.0;2.0
4840;1320;Directed;4701;;;4.0;1.0
6576;22500;Directed;4702;;;1.0;2.0
16788;16788;Directed;4703;;;3.0;0.0
3340;3820;Directed;4704;;;1.0;2.0
810;408;Directed;4705;;;2.0;1.0
112;166;Directed;4706;;;3.0;1.0
225;16538;Directed;4707;;;1.0;0.0
6890;16725;Directed;4708;;;1.0;0.0
17491;3340;Directed;4709;;;1.0;2.0
112;180;Directed;4710;;;2.0;2.0
6422;1231;Directed;4711;;;2.0;1.0
15033;15033;Directed;4712;;;2.0;0.0
6548;3340;Directed;4713;;;1.0;1.0
4759;766;Directed;4714;;;1.0;2.0
17400;22057;Directed;4715;;;1.0;1.0
5933;3340;Directed;4716;;;1.0;2.0
11662;9943;Directed;4717;;;3.0;2.0
66;9943;Directed;4718;;;1.0;1.0
9111;9115;Directed;4719;;;1.0;0.0
4622;3340;Directed;4720;;;1.0;2.0
6726;6726;Directed;4721;;;15.0;1.0
2987;107;Directed;4722;;;1.0;2.0
1389;1590;Directed;4723;;;2.0;2.0
1441;1916;Directed;4724;;;1.0;1.0
16494;8709;Directed;4725;;;1.0;2.0
4347;3952;Directed;4726;;;3.0;2.0
1003;4109;Directed;4727;;;1.0;2.0
16109;4108;Directed;4728;;;1.0;2.0
12;3632;Directed;4729;;;2.0;1.0
13329;4108;Directed;4730;;;2.0;2.0
16891;587;Directed;4731;;;1.0;2.0
1306;104;Directed;4732;;;1.0;1.0
4971;948;Directed;4733;;;1.0;1.0
1306;107;Directed;4734;;;4.0;1.0
19507;17511;Directed;4735;;;1.0;2.0
1625;3632;Directed;4736;;;1.0;1.0
17427;17568;Directed;4737;;;1.0;2.0
781;535;Directed;4738;;;1.0;2.0
10048;3703;Directed;4739;;;1.0;2.0
15517;5144;Directed;4740;;;1.0;2.0
307;5144;Directed;4741;;;1.0;1.0
3632;3894;Directed;4742;;;1.0;2.0
1306;115;Directed;4743;;;5.0;1.0
9943;4833;Directed;4744;;;6.0;1.0
5262;1590;Directed;4745;;;1.0;2.0
4414;5144;Directed;4746;;;1.0;2.0
3203;4116;Directed;4747;;;1.0;0.0
21034;1590;Directed;4748;;;1.0;2.0
4323;338;Directed;4749;;;1.0;2.0
1306;112;Directed;4750;;;6.0;1.0
13072;948;Directed;4751;;;1.0;1.0
5144;8598;Directed;4752;;;1.0;1.0
5198;3827;Directed;4753;;;2.0;1.0
14903;13072;Directed;4754;;;1.0;2.0
19073;4833;Directed;4755;;;1.0;1.0
17400;22001;Directed;4756;;;1.0;2.0
5144;8589;Directed;4757;;;2.0;2.0
5198;15695;Directed;4758;;;1.0;1.0
8202;19493;Directed;4759;;;1.0;1.0
23312;9943;Directed;4760;;;1.0;2.0
8644;784;Directed;4761;;;1.0;2.0
20193;20193;Directed;4762;;;1.0;0.0
145;3340;Directed;4763;;;1.0;2.0
14976;14735;Directed;4764;;;1.0;2.0
10150;3340;Directed;4765;;;2.0;2.0
15350;14946;Directed;4766;;;1.0;2.0
161;3632;Directed;4767;;;1.0;2.0
1003;787;Directed;4768;;;3.0;2.0
13102;5198;Directed;4769;;;1.0;2.0
14561;14826;Directed;4770;;;2.0;2.0
6415;6422;Directed;4771;;;1.0;2.0
3055;1590;Directed;4772;;;1.0;2.0
10401;461;Directed;4773;;;2.0;2.0
3535;3970;Directed;4774;;;1.0;1.0
4108;11736;Directed;4775;;;4.0;1.0
5781;3776;Directed;4776;;;1.0;2.0
3619;3632;Directed;4777;;;3.0;2.0
3261;86;Directed;4778;;;1.0;1.0
19505;4108;Directed;4779;;;1.0;2.0
17;126;Directed;4780;;;1.0;1.0
1724;1590;Directed;4781;;;1.0;2.0
17400;239;Directed;4782;;;1.0;1.0
4108;21107;Directed;4783;;;1.0;2.0
1114;1019;Directed;4784;;;1.0;2.0
8435;10456;Directed;4785;;;1.0;1.0
9212;3827;Directed;4786;;;1.0;1.0
17429;23054;Directed;4787;;;1.0;0.0
3388;3388;Directed;4788;;;1.0;0.0
3253;3632;Directed;4789;;;1.0;2.0
4378;4101;Directed;4790;;;2.0;2.0
1472;3370;Directed;4791;;;1.0;1.0
3881;3340;Directed;4792;;;3.0;1.0
20069;19153;Directed;4793;;;1.0;0.0
5137;3776;Directed;4794;;;1.0;2.0
5700;6307;Directed;4795;;;3.0;1.0
6179;1710;Directed;4796;;;1.0;2.0
3619;3619;Directed;4797;;;3.0;0.0
6834;3615;Directed;4798;;;5.0;2.0
19965;12877;Directed;4799;;;1.0;2.0
22028;1721;Directed;4800;;;1.0;0.0
4113;3632;Directed;4801;;;1.0;2.0
5479;5479;Directed;4802;;;8.0;1.0
17;107;Directed;4803;;;1.0;1.0
13479;11841;Directed;4804;;;1.0;2.0
4795;948;Directed;4805;;;1.0;1.0
11657;4108;Directed;4806;;;4.0;1.0
6548;5924;Directed;4807;;;1.0;1.0
3952;4747;Directed;4808;;;4.0;1.0
8218;14826;Directed;4809;;;1.0;1.0
6194;16041;Directed;4810;;;1.0;1.0
6;7991;Directed;4811;;;1.0;2.0
114;17117;Directed;4812;;;1.0;2.0
9356;5144;Directed;4813;;;1.0;2.0
4378;4108;Directed;4814;;;1.0;2.0
19073;10014;Directed;4815;;;1.0;2.0
11822;6511;Directed;4816;;;1.0;2.0
14902;112;Directed;4817;;;1.0;2.0
5519;3971;Directed;4818;;;1.0;2.0
17654;3553;Directed;4819;;;1.0;2.0
4707;1320;Directed;4820;;;1.0;2.0
17;115;Directed;4821;;;1.0;1.0
4717;14553;Directed;4822;;;1.0;1.0
820;16866;Directed;4823;;;1.0;1.0
6464;3632;Directed;4824;;;1.0;2.0
3444;3059;Directed;4825;;;1.0;2.0
4717;14552;Directed;4826;;;2.0;1.0
8333;8333;Directed;4827;;;2.0;0.0
6726;4026;Directed;4828;;;1.0;2.0
13231;11631;Directed;4829;;;3.0;2.0
14553;3340;Directed;4830;;;1.0;1.0
19493;2938;Directed;4831;;;1.0;1.0
3132;3132;Directed;4832;;;1.0;0.0
6561;1320;Directed;4833;;;1.0;1.0
8007;3632;Directed;4834;;;1.0;2.0
8591;8592;Directed;4835;;;1.0;2.0
1472;3340;Directed;4836;;;1.0;1.0
19944;3827;Directed;4837;;;1.0;2.0
3549;69;Directed;4838;;;1.0;2.0
21135;4747;Directed;4839;;;2.0;2.0
1099;107;Directed;4840;;;1.0;1.0
1004;166;Directed;4841;;;2.0;1.0
540;3827;Directed;4842;;;1.0;1.0
3388;3340;Directed;4843;;;1.0;2.0
20226;15138;Directed;4844;;;1.0;2.0
3460;3340;Directed;4845;;;1.0;1.0
3901;4142;Directed;4846;;;1.0;0.0
17598;17473;Directed;4847;;;1.0;0.0
18708;18708;Directed;4848;;;10.0;0.0
6884;5734;Directed;4849;;;1.0;0.0
11855;4840;Directed;4850;;;1.0;1.0
1648;14735;Directed;4851;;;1.0;2.0
1203;5148;Directed;4852;;;1.0;1.0
17437;5144;Directed;4853;;;3.0;2.0
6802;3703;Directed;4854;;;1.0;2.0
8832;540;Directed;4855;;;1.0;2.0
9356;5198;Directed;4856;;;1.0;2.0
11581;4108;Directed;4857;;;2.0;2.0
20329;15878;Directed;4858;;;2.0;2.0
5100;5762;Directed;4859;;;1.0;1.0
4440;4108;Directed;4860;;;1.0;2.0
3703;10045;Directed;4861;;;5.0;1.0
3703;10048;Directed;4862;;;1.0;2.0
15344;14629;Directed;4863;;;1.0;2.0
6875;1590;Directed;4864;;;1.0;2.0
6918;5860;Directed;4865;;;1.0;2.0
15907;9943;Directed;4866;;;4.0;2.0
20162;19568;Directed;4867;;;1.0;0.0
746;69;Directed;4868;;;1.0;2.0
14503;1578;Directed;4869;;;1.0;2.0
6786;784;Directed;4870;;;1.0;1.0
17307;5700;Directed;4871;;;1.0;2.0
19505;10401;Directed;4872;;;1.0;2.0
12900;4747;Directed;4873;;;2.0;2.0
3091;1756;Directed;4874;;;1.0;2.0
16884;10456;Directed;4875;;;1.0;2.0
6884;5762;Directed;4876;;;1.0;2.0
673;389;Directed;4877;;;1.0;1.0
1827;1427;Directed;4878;;;1.0;1.0
4101;3340;Directed;4879;;;1.0;1.0
5669;20138;Directed;4880;;;1.0;2.0
21388;21278;Directed;4881;;;1.0;0.0
6061;5491;Directed;4882;;;1.0;2.0
6818;10294;Directed;4883;;;1.0;2.0
1114;3632;Directed;4884;;;4.0;1.0
2938;948;Directed;4885;;;1.0;1.0
4026;540;Directed;4886;;;1.0;2.0
6875;1578;Directed;4887;;;1.0;2.0
4539;1472;Directed;4888;;;1.0;2.0
10456;2999;Directed;4889;;;1.0;1.0
1114;3624;Directed;4890;;;1.0;1.0
8525;14908;Directed;4891;;;1.0;0.0
19519;19558;Directed;4892;;;1.0;0.0
17333;3340;Directed;4893;;;1.0;2.0
4457;4747;Directed;4894;;;1.0;2.0
9788;3624;Directed;4895;;;1.0;2.0
4386;3827;Directed;4896;;;1.0;2.0
9063;9063;Directed;4897;;;1.0;0.0
16905;2938;Directed;4898;;;1.0;1.0
4101;3336;Directed;4899;;;2.0;1.0
5144;8517;Directed;4900;;;2.0;1.0
1126;1325;Directed;4901;;;1.0;2.0
6288;4108;Directed;4902;;;1.0;2.0
86;166;Directed;4903;;;1.0;1.0
1763;852;Directed;4904;;;1.0;1.0
16589;107;Directed;4905;;;1.0;2.0
1081;1517;Directed;4906;;;1.0;2.0
1320;4911;Directed;4907;;;1.0;2.0
20792;12877;Directed;4908;;;1.0;2.0
1451;1451;Directed;4909;;;1.0;1.0
4123;3624;Directed;4910;;;1.0;2.0
3280;4422;Directed;4911;;;1.0;2.0
6039;3632;Directed;4912;;;1.0;2.0
4240;9221;Directed;4913;;;1.0;1.0
3615;10456;Directed;4914;;;1.0;1.0
8835;9731;Directed;4915;;;1.0;1.0
3703;10030;Directed;4916;;;1.0;2.0
15331;18767;Directed;4917;;;1.0;0.0
16914;4108;Directed;4918;;;2.0;2.0
6836;6511;Directed;4919;;;1.0;2.0
1766;6289;Directed;4920;;;1.0;2.0
6433;12998;Directed;4921;;;1.0;0.0
22226;1136;Directed;4922;;;2.0;2.0
18840;3827;Directed;4923;;;2.0;2.0
6433;12993;Directed;4924;;;1.0;2.0
13448;14818;Directed;4925;;;1.0;0.0
5686;5144;Directed;4926;;;1.0;2.0
4142;3901;Directed;4927;;;1.0;0.0
86;107;Directed;4928;;;12.0;1.0
3615;10401;Directed;4929;;;1.0;1.0
4858;14815;Directed;4930;;;1.0;2.0
11662;11662;Directed;4931;;;3.0;0.0
1488;95;Directed;4932;;;1.0;0.0
22691;3340;Directed;4933;;;1.0;2.0
11799;5144;Directed;4934;;;2.0;2.0
14657;5144;Directed;4935;;;2.0;2.0
1320;4934;Directed;4936;;;2.0;2.0
14629;17400;Directed;4937;;;1.0;1.0
15004;15011;Directed;4938;;;1.0;0.0
16120;18905;Directed;4939;;;1.0;2.0
1827;1472;Directed;4940;;;1.0;1.0
5198;13072;Directed;4941;;;4.0;1.0
14552;14946;Directed;4942;;;4.0;1.0
542;4109;Directed;4943;;;1.0;1.0
28;948;Directed;4944;;;5.0;1.0
14951;9943;Directed;4945;;;1.0;2.0
5754;5148;Directed;4946;;;1.0;1.0
4579;14815;Directed;4947;;;1.0;1.0
5754;5144;Directed;4948;;;2.0;1.0
11660;4747;Directed;4949;;;1.0;2.0
14815;6307;Directed;4950;;;8.0;1.0
1488;11736;Directed;4951;;;1.0;2.0
17143;15878;Directed;4952;;;1.0;2.0
5216;5216;Directed;4953;;;1.0;0.0
81;16273;Directed;4954;;;1.0;2.0
6213;9943;Directed;4955;;;3.0;2.0
3282;1231;Directed;4956;;;1.0;2.0
19912;948;Directed;4957;;;1.0;2.0
1428;1231;Directed;4958;;;2.0;2.0
19519;19519;Directed;4959;;;2.0;0.0
1165;1165;Directed;4960;;;2.0;0.0
9435;5762;Directed;4961;;;1.0;2.0
11630;540;Directed;4962;;;1.0;2.0
5502;3340;Directed;4963;;;1.0;2.0
5144;8570;Directed;4964;;;1.0;1.0
10337;10294;Directed;4965;;;1.0;2.0
15704;11736;Directed;4966;;;1.0;2.0
22625;1368;Directed;4967;;;1.0;2.0
20160;19994;Directed;4968;;;1.0;2.0
4101;3394;Directed;4969;;;1.0;1.0
1715;948;Directed;4970;;;1.0;2.0
5598;5598;Directed;4971;;;2.0;0.0
5198;13094;Directed;4972;;;1.0;1.0
6900;19521;Directed;4973;;;1.0;2.0
3703;22057;Directed;4974;;;1.0;1.0
1126;3952;Directed;4975;;;1.0;2.0
8129;9943;Directed;4976;;;2.0;1.0
86;115;Directed;4977;;;5.0;1.0
8039;15695;Directed;4978;;;1.0;2.0
5564;107;Directed;4979;;;2.0;2.0
15509;14552;Directed;4980;;;1.0;2.0
4226;5762;Directed;4981;;;1.0;2.0
5356;3776;Directed;4982;;;1.0;2.0
1320;4943;Directed;4983;;;1.0;2.0
1450;444;Directed;4984;;;1.0;1.0
3553;20252;Directed;4985;;;1.0;2.0
668;8456;Directed;4986;;;1.0;2.0
20212;19650;Directed;4987;;;1.0;2.0
10456;2938;Directed;4988;;;3.0;1.0
50;5011;Directed;4989;;;1.0;0.0
21837;4108;Directed;4990;;;7.0;2.0
11871;1578;Directed;4991;;;1.0;2.0
13003;3624;Directed;4992;;;2.0;2.0
17632;231;Directed;4993;;;1.0;2.0
10384;3624;Directed;4994;;;1.0;2.0
8566;5148;Directed;4995;;;1.0;2.0
3164;3164;Directed;4996;;;1.0;0.0
1489;115;Directed;4997;;;2.0;2.0
20985;18914;Directed;4998;;;1.0;0.0
20309;9943;Directed;4999;;;1.0;2.0
13422;11841;Directed;5000;;;4.0;2.0
20418;231;Directed;5001;;;1.0;2.0
